unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,resolution_action_updated_date,vehicle_type,taxi_pick_up_location,closed_date,resolution_description,facility_type,due_date,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,taxi_company_borough
65244211,2025-06-12T16:47:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10453,,,,,LORING PLACE,HALL OF FAME TERRACE,INTERSECTION,BRONX,,Open,07 BRONX,,BRONX,1008901,252165,PHONE,Unspecified,BRONX,40.85877505240617,-73.91088509870036,"{'latitude': '40.85877505240617', 'longitude': '-73.91088509870036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10931,6,5,29,29,29,,,,,,,,,,,,
65241735,2025-06-12T16:47:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10033,,,,,WADSWORTH AVENUE,WEST 180 STREET,INTERSECTION,MANHATTAN,,Open,12 MANHATTAN,,MANHATTAN,1002103,248650,PHONE,Unspecified,MANHATTAN,40.84914379115813,-73.93546964261812,"{'latitude': '40.84914379115813', 'longitude': '-73.93546964261812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13091,47,4,39,22,22,,,,,,,,,,,,
65250534,2025-06-12T16:41:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,11412,112-31 FARMERS BOULEVARD,FARMERS BOULEVARD,LEWISTON AVE,112 RD,,,ADDRESS,SAINT ALBANS,,Open,12 QUEENS,4109680099,QUEENS,1049794,194432,MOBILE,Unspecified,QUEENS,40.70010495946165,-73.76361805032329,"{'latitude': '40.70010495946165', 'longitude': '-73.76361805032329', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15312,41,3,6,71,71,,,,,,,,,,,,
65245502,2025-06-12T16:41:00.000,DEP,Department of Environmental Protection,Water Conservation,Illegal Use Of A Hydrant (CIN),,10461,1811 EASTCHESTER ROAD,EASTCHESTER ROAD,SACKET AVE,LOOMIS ST,,,ADDRESS,BRONX,,Open,11 BRONX,2041170005,BRONX,1027166,249083,ONLINE,Unspecified,BRONX,40.85024599946649,-73.84487582452648,"{'latitude': '40.85024599946649', 'longitude': '-73.84487582452648', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11270,59,5,12,32,32,,,,,,,,,,,,
65248034,2025-06-12T16:41:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10451,101 EAST  158 STREET,EAST  158 STREET,GERARD AVE,WALTON AVE,,,ADDRESS,BRONX,,Open,04 BRONX,,BRONX,1004862,240311,MOBILE,Unspecified,BRONX,40.82624965383379,-73.92552276227127,"{'latitude': '40.82624965383379', 'longitude': '-73.92552276227127', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10929,50,5,35,27,27,,,,,,,,,,,,
65246750,2025-06-12T16:41:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10467,323 EAST MOSHOLU PARKWAY NORTH,EAST MOSHOLU PARKWAY NORTH,PERRY AVE,HULL AVE,,,ADDRESS,BRONX,,Open,07 BRONX,2033330001,BRONX,1017325,256972,MOBILE,Unspecified,BRONX,40.87194125612031,-73.88040812200336,"{'latitude': '40.87194125612031', 'longitude': '-73.88040812200336', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11605,24,5,40,34,34,,,,,,,,,,,,
65248035,2025-06-12T16:38:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10467,353 EAST MOSHOLU PARKWAY NORTH,EAST MOSHOLU PARKWAY NORTH,HULL AVE,DECATUR AVE,,,ADDRESS,BRONX,,Open,07 BRONX,2033320001,BRONX,1017396,256641,MOBILE,Unspecified,BRONX,40.87103249702792,-73.88015303948411,"{'latitude': '40.87103249702792', 'longitude': '-73.88015303948411', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11605,24,5,40,34,34,,,,,,,,,,,,
65246773,2025-06-12T16:35:00.000,DEP,Department of Environmental Protection,Water Conservation,Illegal Use Of A Hydrant (CIN),,10451,760 GRAND CONCOURSE,GRAND CONCOURSE,E 156 ST,E 158 ST,,,ADDRESS,BRONX,,Open,04 BRONX,2024580072,BRONX,1005201,239480,ONLINE,Unspecified,BRONX,40.82396799829674,-73.92430045067182,"{'latitude': '40.82396799829674', 'longitude': '-73.92430045067182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10929,50,5,42,27,27,,,,,,,,,,,,
65248036,2025-06-12T16:35:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10451,287 EAST  162 STREET,EAST  162 STREET,MORRIS AVE,TELLER AVE,,,ADDRESS,BRONX,,Open,04 BRONX,2024220054,BRONX,1007188,240318,ONLINE,Unspecified,BRONX,40.826263132561635,-73.91711821879733,"{'latitude': '40.826263132561635', 'longitude': '-73.91711821879733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10929,50,5,43,27,27,,,,,,,,,,,,
65241744,2025-06-12T16:29:00.000,DEP,Department of Environmental Protection,Water Conservation,Illegal Use Of A Hydrant (CIN),,10469,3015 EASTCHESTER ROAD,EASTCHESTER ROAD,ADEE AVE,KNAPP ST,,,ADDRESS,BRONX,,Open,12 BRONX,2047620090,BRONX,1027710,256197,ONLINE,Unspecified,BRONX,40.86976909794739,-73.84286335870645,"{'latitude': '40.86976909794739', 'longitude': '-73.84286335870645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11607,29,5,2,30,30,,,,,,,,,,,,
65245489,2025-06-12T16:26:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,11207,172A SCHAEFER STREET,SCHAEFER STREET,CENTRAL AVE,WILSON AVE,,,ADDRESS,BROOKLYN,,Open,04 BROOKLYN,3034290016,BROOKLYN,1009722,190432,MOBILE,Unspecified,BROOKLYN,40.689331967934315,-73.90815113498921,"{'latitude': '40.689331967934315', 'longitude': '-73.90815113498921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17214,42,2,37,53,53,,,,,,,,,,,,
65249224,2025-06-12T16:23:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,10033,534 WEST  178 STREET,WEST  178 STREET,AMSTERDAM AVE,AUDUBON AVE,,,ADDRESS,NEW YORK,,Open,12 MANHATTAN,1021320029,MANHATTAN,1002685,247717,PHONE,Unspecified,MANHATTAN,40.84658178604732,-73.93336854717198,"{'latitude': '40.84658178604732', 'longitude': '-73.93336854717198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13091,47,4,39,21,21,,,,,,,,,,,,
65245456,2025-06-12T16:17:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11105,,,,,23 TERRACE,19 STREET,INTERSECTION,QUEENS,,Open,01 QUEENS,,QUEENS,1005854,222717,PHONE,Unspecified,QUEENS,40.77795659401691,-73.92199498632468,"{'latitude': '40.77795659401691', 'longitude': '-73.92199498632468', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16862,39,3,4,72,72,,,,,,,,,,,,
65245503,2025-06-12T16:17:00.000,DEP,Department of Environmental Protection,Water Conservation,Illegal Use Of A Hydrant (CIN),,10455,410 EAST  153 STREET,EAST  153 STREET,MELROSE AVE,ELTON AVE,,,ADDRESS,BRONX,,Open,01 BRONX,2023740078,BRONX,1007468,237589,ONLINE,Unspecified,BRONX,40.81877207191979,-73.91611593925789,"{'latitude': '40.81877207191979', 'longitude': '-73.91611593925789', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10933,49,5,43,23,23,,,,,,,,,,,,
65245495,2025-06-12T16:17:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11385,60-16 MYRTLE AVENUE,MYRTLE AVENUE,NORMAN ST,SUMMERFIELD ST,,,ADDRESS,RIDGEWOOD,,Open,05 QUEENS,4035880025,QUEENS,1012696,194524,ONLINE,Unspecified,QUEENS,40.7005544924742,-73.89740998936301,"{'latitude': '40.7005544924742', 'longitude': '-73.89740998936301', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15310,54,3,30,62,62,,,,,,,,,,,,
65244231,2025-06-12T16:14:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10032,436 WEST  154 STREET,WEST  154 STREET,ST NICHOLAS AVE,AMSTERDAM AVE,,,ADDRESS,NEW YORK,,Open,09 MANHATTAN,1020680041,MANHATTAN,1000189,241837,ONLINE,Unspecified,MANHATTAN,40.830447755752324,-73.94240405906734,"{'latitude': '40.830447755752324', 'longitude': '-73.94240405906734', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090,37,4,23,19,19,,,,,,,,,,,,
65250535,2025-06-12T16:11:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10461,3063 BUHRE AVENUE,BUHRE AVENUE,HOBART AVE,JARVIS AVE,,,ADDRESS,BRONX,,Open,10 BRONX,2041960034,BRONX,1031092,248129,ONLINE,Unspecified,BRONX,40.84760760081556,-73.83069160355709,"{'latitude': '40.84760760081556', 'longitude': '-73.83069160355709', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11270,43,5,12,28,28,,,,,,,,,,,,
65244973,2025-06-12T16:08:58.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,10453,2076 HARRISON AVENUE,HARRISON AVENUE,WEST BURNSIDE AVENUE,WEST  180 STREET,WEST BURNSIDE AVENUE,WEST  180 STREET,ADDRESS,BRONX,HARRISON AVENUE,In Progress,05 BRONX,2032060120,BRONX,1009281,250824,PHONE,Unspecified,BRONX,40.85509334136913,-73.90951638352273,"{'latitude': '40.85509334136913', 'longitude': '-73.90951638352273', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10931,6,5,29,29,29,,,,,,,,,,,,
65245461,2025-06-12T16:02:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11213,1480 PARK PLACE,PARK PLACE,UTICA AVE,ROCHESTER AVE,,,ADDRESS,BROOKLYN,,Open,08 BROOKLYN,3013730040,BROOKLYN,1004090,184196,PHONE,Unspecified,BROOKLYN,40.67222998656231,-73.92847777621755,"{'latitude': '40.67222998656231', 'longitude': '-73.92847777621755', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17615,16,2,49,49,49,,,,,,,,,,,,
65244203,2025-06-12T15:59:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,10003,32 GRAMERCY PARK SOUTH,GRAMERCY PARK SOUTH,E 20 ST,3 AVE,,,ADDRESS,NEW YORK,,Open,06 MANHATTAN,1008750047,MANHATTAN,988505,207790,ONLINE,Unspecified,MANHATTAN,40.7370111691693,-73.98464602269662,"{'latitude': '40.7370111691693', 'longitude': '-73.98464602269662', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12073,71,4,50,7,7,,,,,,,,,,,,
65250522,2025-06-12T15:56:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11372,34 AVENUE,34 AVENUE,MARY VAVRUSKA WAY,94 STREET,,,BLOCKFACE,QUEENS,,Open,03 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,,,,,,
65249230,2025-06-12T15:56:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11203,368 EAST   51 STREET,EAST   51 STREET,LINDEN BLVD,CHURCH AVE,,,ADDRESS,BROOKLYN,,Open,17 BROOKLYN,3046760018,BROOKLYN,1003813,177126,MOBILE,Unspecified,BROOKLYN,40.652825022292454,-73.92949686051072,"{'latitude': '40.652825022292454', 'longitude': '-73.92949686051072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16866,61,2,17,40,40,,,,,,,,,,,,
65248003,2025-06-12T15:53:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11429,212-26 99 AVENUE,99 AVENUE,212 ST,213 ST,,,ADDRESS,QUEENS VILLAGE,,Open,13 QUEENS,4110850031,QUEENS,1054573,199603,PHONE,Unspecified,QUEENS,40.714261386069424,-73.74632885599627,"{'latitude': '40.714261386069424', 'longitude': '-73.74632885599627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24338,63,3,6,63,63,,,,,,,,,,,,
65245475,2025-06-12T15:50:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10031,611 WEST  141 STREET,WEST  141 STREET,BROADWAY,RIVERSIDE DR,,,ADDRESS,NEW YORK,,Closed,09 MANHATTAN,1020880084,MANHATTAN,997305,239529,MOBILE,Unspecified,MANHATTAN,40.82411768883773,-73.95282994776521,"{'latitude': '40.82411768883773', 'longitude': '-73.95282994776521', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12428,37,4,23,19,19,2025-06-12T15:50:00.000,,,2025-06-12T15:50:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,,,,,,
65248047,2025-06-12T15:44:00.000,DEP,Department of Environmental Protection,Water Conservation,Illegal Use Of A Hydrant (CIN),,11433,163-47 CLAUDE AVENUE,CLAUDE AVENUE,GUY R BREWER BLVD,CLAUDE AVE,,,ADDRESS,JAMAICA,,Open,12 QUEENS,4101920033,QUEENS,1043477,191592,ONLINE,Unspecified,QUEENS,40.692354376413654,-73.7864249484103,"{'latitude': '40.692354376413654', 'longitude': '-73.7864249484103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24668,41,3,6,71,71,,,,,,,,,,,,
65244212,2025-06-12T15:38:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10469,,,,,MACE AVENUE,BRONXWOOD AVENUE,INTERSECTION,BRONX,,Open,11 BRONX,,BRONX,1022519,253761,ONLINE,Unspecified,BRONX,40.86310705836297,-73.86164613455512,"{'latitude': '40.86310705836297', 'longitude': '-73.86164613455512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11605,59,5,12,32,32,,,,,,,,,,,,
65250523,2025-06-12T15:35:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10029,3 EAST  115 STREET,EAST  115 STREET,5 AVE,MADISON AVE,,,ADDRESS,NEW YORK,,Open,11 MANHATTAN,1016217501,MANHATTAN,999076,230653,MOBILE,Unspecified,MANHATTAN,40.79975274879061,-73.94645061438308,"{'latitude': '40.79975274879061', 'longitude': '-73.94645061438308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12426,7,4,36,16,16,,,,,,,,,,,,
65249244,2025-06-12T15:32:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10454,,,,,3 AVENUE,EAST 141 STREET,INTERSECTION,BRONX,,Open,01 BRONX,,BRONX,1005099,235260,ONLINE,Unspecified,BRONX,40.812385530224965,-73.92468210413068,"{'latitude': '40.812385530224965', 'longitude': '-73.92468210413068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10932,49,5,35,23,23,,,,,,,,,,,,
65242939,2025-06-12T15:32:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10029,431 EAST  114 STREET,EAST  114 STREET,1 AVE,PLEASANT AVE,,,ADDRESS,NEW YORK,,Open,11 MANHATTAN,1017080017,MANHATTAN,1002218,228628,PHONE,Unspecified,MANHATTAN,40.79418884503225,-73.93510758305582,"{'latitude': '40.79418884503225', 'longitude': '-73.93510758305582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12426,7,4,35,14,14,,,,,,,,,,,,
65249243,2025-06-12T15:32:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10454,,,,,3 AVENUE,EAST 141 STREET,INTERSECTION,BRONX,,Open,01 BRONX,,BRONX,1005099,235260,ONLINE,Unspecified,BRONX,40.812385530224965,-73.92468210413068,"{'latitude': '40.812385530224965', 'longitude': '-73.92468210413068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10932,49,5,35,23,23,,,,,,,,,,,,
65249245,2025-06-12T15:32:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,11237,30 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,SCOTT AVE,STARR ST,,,ADDRESS,BROOKLYN,,Open,04 BROOKLYN,3031890023,BROOKLYN,1006029,197022,MOBILE,Unspecified,BROOKLYN,40.70742983238164,-73.92144631663878,"{'latitude': '40.70742983238164', 'longitude': '-73.92144631663878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13828,42,2,30,53,53,,,,,,,,,,,,
65246217,2025-06-12T15:30:41.000,DOHMH,Department of Health and Mental Hygiene,Standing Water,Swimming Pool - Unmaintained,1-2 Family Dwelling,10312,224 KINGHORN STREET,KINGHORN STREET,HAROLD AVENUE,BENNETT PLACE,HAROLD AVENUE,BENNETT PLACE,ADDRESS,STATEN ISLAND,KINGHORN STREET,In Progress,03 STATEN ISLAND,5063560029,STATEN ISLAND,938395,132467,PHONE,Unspecified,STATEN ISLAND,40.530148142038946,-74.16495369993268,"{'latitude': '40.530148142038946', 'longitude': '-74.16495369993268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10699,15,1,9,77,77,,,,,,,,,,,,
65244213,2025-06-12T15:29:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10459,1007 UNION AVENUE,UNION AVENUE,E 163 ST,E 165 ST,,,ADDRESS,BRONX,,Open,03 BRONX,2026690080,BRONX,1011556,239506,ONLINE,Unspecified,BRONX,40.82402200120727,-73.90133865919358,"{'latitude': '40.82402200120727', 'longitude': '-73.90133865919358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10934,34,5,43,25,25,,,,,,,,,,,,
65244233,2025-06-12T15:26:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11236,567 EAST   80 STREET,EAST   80 STREET,FOSTER AVE,FARRAGUT RD,,,ADDRESS,BROOKLYN,,Closed,18 BROOKLYN,3079590014,BROOKLYN,1007122,172235,ONLINE,Unspecified,BROOKLYN,40.63939236092579,-73.91758813779231,"{'latitude': '40.63939236092579', 'longitude': '-73.91758813779231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13827,5,2,8,42,42,2025-06-12T15:41:00.000,,,2025-06-12T15:41:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,,,,,,
65250502,2025-06-12T15:23:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10033,196 AUDUBON AVENUE,AUDUBON AVENUE,W 174 ST,W 175 ST,,,ADDRESS,NEW YORK,,Open,12 MANHATTAN,1021310018,MANHATTAN,1002149,247027,MOBILE,Unspecified,MANHATTAN,40.84468904206739,-73.93530770635276,"{'latitude': '40.84468904206739', 'longitude': '-73.93530770635276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13091,47,4,39,21,21,,,,,,,,,,,,
65247481,2025-06-12T15:20:53.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11432,89-14 PARSONS BOULEVARD,PARSONS BOULEVARD,89 AVENUE,90 AVENUE,89 AVENUE,90 AVENUE,ADDRESS,JAMAICA,PARSONS BOULEVARD,In Progress,12 QUEENS,,QUEENS,1039277,196383,PHONE,Unspecified,QUEENS,40.70553163031763,-73.80153112778484,"{'latitude': '40.70553163031763', 'longitude': '-73.80153112778484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24340,41,3,24,61,61,,,,,,,,,,,,
65244199,2025-06-12T15:20:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10003,328 EAST   15 STREET,EAST   15 STREET,N D PERLMAN PL,1 AVE,,,ADDRESS,NEW YORK,,Open,06 MANHATTAN,1009210049,MANHATTAN,988884,206159,PHONE,Unspecified,MANHATTAN,40.732534285706365,-73.98327954156618,"{'latitude': '40.732534285706365', 'longitude': '-73.98327954156618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11724,71,4,50,7,7,,,,,,,,,,,,
65244194,2025-06-12T15:20:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11212,344 CHESTER STREET,CHESTER STREET,DUMONT AVE,LIVONIA AVE,,,ADDRESS,BROOKLYN,,Open,16 BROOKLYN,3035740001,BROOKLYN,1009198,180923,PHONE,Unspecified,BROOKLYN,40.66323341427075,-73.91007581160015,"{'latitude': '40.66323341427075', 'longitude': '-73.91007581160015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17614,55,2,17,46,46,,,,,,,,,,,,
65251208,2025-06-12T15:19:30.000,DOHMH,Department of Health and Mental Hygiene,Standing Water,Other - Explain Below,Other,11385,FOREST PARK,FOREST PARK,WOODHAVEN BOULEVARD,FOREST PARK DRIVE,WOODHAVEN BOULEVARD,FOREST PARK DRIVE,PLACE,RIDGEWOOD,FOREST PARK,In Progress,82 QUEENS,4039071125,QUEENS,1025129,195255,ONLINE,Unspecified,QUEENS,40.702512212819265,-73.85256622293014,"{'latitude': '40.702512212819265', 'longitude': '-73.85256622293014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15310,38,3,34,62,62,,,,,,,,,,,,
65249252,2025-06-12T15:17:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10025,34 WEST   96 STREET,WEST   96 STREET,CENTRAL PARK W,COLUMBUS AVE,,,ADDRESS,NEW YORK,,Open,07 MANHATTAN,1012090046,MANHATTAN,993758,227849,PHONE,Unspecified,MANHATTAN,40.79206385275656,-73.96566243511708,"{'latitude': '40.79206385275656', 'longitude': '-73.96566243511708', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12422,20,4,19,15,15,,,,,,,,,,,,
